timestamp,open,high,low,close,volume
1584265320,1.21663,1.21663,1.21663,1.21663,24.1402,1
1584267540,1.21665,1.21752,1.21665,1.21752,1046.4223,8
1584267600,1.21765,1.21765,1.21765,1.21765,611.46970804,1
1584267780,1.2179,1.2179,1.2179,1.2179,551.3018,3
1584267900,1.2179,1.2179,1.2179,1.2179,258.1992,1
1584268620,1.21846,1.21846,1.21846,1.21846,13.91101478,1
1584270060,1.21556,1.21556,1.21556,1.21556,195.0375,1
1584274500,1.21837,1.21837,1.21837,1.21837,1033.2535,7
1584275160,1.21511,1.21511,1.21511,1.21511,439.4005,3
1584275220,1.21466,1.21466,1.21466,1.21466,64.35867194,1
1584275340,1.21466,1.21466,1.21466,1.21466,439.0638,2
1584275400,1.21466,1.21466,1.21466,1.21466,865.7394,3
1584275580,1.21442,1.21442,1.21442,1.21442,18.31141379,1
1584275940,1.21821,1.21821,1.21821,1.21821,19.2586,1
1584276120,1.21455,1.21455,1.21455,1.21455,86.5105,1
1584277020,1.21455,1.21455,1.21455,1.21455,250.6417,1
1584277500,1.21435,1.21435,1.21435,1.21435,97.7957,1
1584278820,1.21577,1.21577,1.21577,1.21577,99.5333,1
1584279720,1.21524,1.21524,1.21524,1.21524,248.6048,1
1584281340,1.21829,1.21829,1.21829,1.21829,26.3968911,1
1584283740,1.21411,1.21411,1.21411,1.21411,205.5952,1
1584283800,1.21411,1.21411,1.21411,1.21411,24.2888,1
1584283860,1.21411,1.21411,1.21411,1.21411,205.5952,1
1584284100,1.21397,1.21397,1.21397,1.21397,191.8225,2
1584284160,1.21397,1.21397,1.21397,1.21397,2946.2451,14
1584284220,1.21378,1.21378,1.21378,1.21378,423.4888,2
1584293340,1.21526,1.21527,1.21526,1.21527,325.3518,4
1584293580,1.21526,1.21851,1.21526,1.21851,6109.5594,7
1584293640,1.21922,1.21922,1.21922,1.21922,564.3533,2
1584294720,1.21503,1.21503,1.21483,1.21483,307.0124,2
1584295740,1.22076,1.22114,1.22076,1.22114,2177.0565,7
1584295920,1.21927,1.21927,1.21927,1.21927,68.429,1
1584295980,1.21898,1.21898,1.21898,1.21898,248.5382,1
1584296400,1.21781,1.21781,1.21781,1.21781,300.5857,2
1584297360,1.21828,1.21828,1.21828,1.21828,174.0669,1
1584297780,1.21909,1.21909,1.21909,1.21909,248.731,1
1584298200,1.21881,1.21881,1.21881,1.21881,205.0709,1
1584298320,1.21866,1.21866,1.21866,1.21866,205.1181,1
1584298620,1.21853,1.21853,1.21853,1.21853,205.1433,1
1584299040,1.21837,1.21837,1.21837,1.21837,34.7976,1
1584299760,1.21837,1.21837,1.21837,1.21837,242.3274,1
1584299940,1.2185,1.2185,1.2185,1.2185,244.5199,1
1584300300,1.21837,1.21837,1.21837,1.21837,244.5459,1
1584301020,1.21824,1.21824,1.21824,1.21824,278.1143,1
1584301140,1.21824,1.21824,1.21824,1.21824,19.6377,1
1584302880,1.21685,1.21685,1.21685,1.21685,22.8779,1
1584303060,1.21658,1.21658,1.21658,1.21658,298.9932,1
1584303600,1.21641,1.21641,1.21641,1.21641,50.095,1
1584303720,1.21641,1.21641,1.21641,1.21641,1E+3,1
1584305640,1.21621,1.21621,1.21621,1.21621,405.3729,5
1584306300,1.22235,1.22274,1.22235,1.22274,382.98135,4
1584306660,1.22765,1.22765,1.22765,1.22765,45.0115,1
1584306780,1.21847,1.21943,1.21847,1.21943,186.9723,2
1584308640,1.21241,1.21241,1.21125,1.21125,498.05,5
1584308700,1.23589,1.23589,1.23589,1.23589,376.6266,2
1584308880,1.2351,1.2351,1.2351,1.2351,245.8842,1
1584309060,1.23564,1.23564,1.23564,1.23564,1E+2,1
1584309240,1.23546,1.23546,1.23546,1.23546,628.19669596,1
1584309360,1.2351,1.2351,1.2351,1.2351,232.6168,1
1584309420,1.23585,1.23587,1.23585,1.23587,948.8335,2
1584309540,1.23519,1.23538,1.23519,1.23538,572.79083814,4
1584309600,1.234,1.23449,1.234,1.23449,1142.3617728,5
1584309660,1.23464,1.23464,1.23461,1.23461,1803.91695912,2
1584310080,1.2328,1.2328,1.2328,1.2328,901.14134323,1
1584311100,1.22622,1.22729,1.21314,1.22713,1117.5693,11
1584311160,1.21588,1.2257,1.21283,1.21289,2195.46146,12
1584311220,1.22574,1.22609,1.21314,1.22522,3834.58407,20
1584311280,1.22598,1.22713,1.22598,1.22713,515.69157,3
1584311340,1.22755,1.2282,1.22755,1.22812,326.9431,7
1584311580,1.2281,1.2281,1.2281,1.2281,27.97,1
1584311700,1.23043,1.23043,1.23043,1.23043,233.46597,1
1584312000,1.23067,1.23101,1.23067,1.23101,284.15654,2
1584312780,1.22867,1.22867,1.22867,1.22867,233.73199,1
1584313920,1.23023,1.23023,1.23023,1.23023,100.2418,1
1584313980,1.23051,1.23052,1.23051,1.23052,94.71607615,4
1584314040,1.23079,1.23079,1.23079,1.23079,24.32466695,1
1584314820,1.22038,1.23026,1.21306,1.23026,1470.73971,24
1584315060,1.22485,1.22485,1.22485,1.22485,56.5234,1
1584315900,1.22987,1.22988,1.22987,1.22988,463.32773,2
1584316140,1.2294,1.2294,1.2294,1.2294,233.5932,1
1584316440,1.22903,1.22904,1.22903,1.22904,478.97142,2
1584316980,1.22785,1.22786,1.22785,1.22786,479.19598,2
1584317340,1.21776,1.21776,1.21671,1.21671,185,5
1584317400,1.2253,1.22531,1.2253,1.22531,479.68272,2
1584319620,1.2158,1.2158,1.215,1.215,250.16915,8
1584319680,1.21501,1.21501,1.21303,1.21303,750.50735,17
1584320280,1.22262,1.22263,1.22262,1.22263,277.31606,2
1584323580,1.22267,1.22276,1.22264,1.22264,776.80328,4
1584324240,1.22487,1.22489,1.22487,1.22489,277.1675,2
1584324840,1.21472,1.21472,1.21472,1.21472,80.0294,1
1584336240,1.22595,1.22621,1.22595,1.22621,46.8809,2
1584337740,1.21462,1.21462,1.21462,1.21462,37,2
1584337800,1.21436,1.21436,1.21383,1.21383,111,3
1584337920,1.2134,1.2134,1.2134,1.2134,26.7018,1
1584338400,1.2134,1.2134,1.21096,1.21096,333.0359,10
1584338520,1.21061,1.21061,1.21001,1.21001,110.9999,3
1584338580,1.21001,1.21001,1.20898,1.20898,185.0001,6
1584338760,1.2082,1.21852,1.20662,1.20662,543.5024,16
1584338820,1.20662,1.21817,1.20662,1.21817,56.142,2
1584339060,1.20759,1.2082,1.20759,1.2082,95.5556,3
1584339240,1.20793,1.20793,1.20793,1.20793,15.4444,1
1584341400,1.22257,1.22337,1.22257,1.22337,148,4
1584341640,1.21122,1.2218,1.21121,1.2218,732.48,3
1584341760,1.21292,1.21292,1.20658,1.20658,5E+2,10
1584342000,1.21995,1.21995,1.21995,1.21995,37,1
1584342600,1.21849,1.21849,1.21849,1.21849,64.5246,1
1584343860,1.2075,1.2075,1.2075,1.2075,23.9081,1
1584344160,1.2075,1.2075,1.20737,1.20737,50.0919,2
1584345300,1.21102,1.21102,1.21102,1.21102,37,1
1584345480,1.20737,1.20737,1.20711,1.20711,59.9039,2
1584345540,1.20711,1.21583,1.20346,1.21583,626.6955,17
1584346200,1.216,1.216,1.216,1.216,355.6438,2
1584346440,1.218,1.218,1.218,1.218,6493.67056472,11
1584346500,1.218,1.218,1.218,1.218,79.638,1
1584346560,1.218,1.218,1.218,1.218,224.8013,1
1584346680,1.218,1.218,1.218,1.218,59.904,1
1584346740,1.218,1.218,1.218,1.218,119.8011,2
1584346800,1.218,1.218,1.218,1.218,34.2584,1
1584347460,1.22329,1.2233,1.22329,1.2233,66.63685765,2
1584347700,1.22292,1.225,1.22292,1.225,5471.35885461,24
1584347760,1.225,1.225,1.225,1.225,2099.1039,11
1584347820,1.225,1.225,1.225,1.225,339.9432,2
1584347880,1.225,1.225,1.225,1.225,807.9764,5
1584347940,1.225,1.225,1.225,1.225,1830.90369,8
1584348060,1.226,1.226,1.226,1.226,5078.709,21
1584348120,1.226,1.226,1.226,1.226,155.12,3
1584348180,1.226,1.226,1.226,1.226,522.3343,4
1584348240,1.226,1.226,1.226,1.226,887.9664,10
1584348300,1.226,1.226,1.226,1.226,910.9682,7
1584348360,1.226,1.226,1.226,1.226,247.4066,1
1584348480,1.226,1.226,1.226,1.226,323.5494,2
1584348540,1.226,1.226,1.226,1.226,6607.34137,27
1584348600,1.226,1.226,1.226,1.226,465.18772193,4
1584348660,1.226,1.226,1.226,1.226,2514.0966,9
1584348720,1.226,1.226,1.226,1.226,4983.48871166,16
1584348780,1.226,1.226,1.226,1.226,763.2465,9
1584348840,1.226,1.226,1.226,1.226,540.5851,3
1584350040,1.226,1.226,1.21866,1.21866,149.8494,7
1584350100,1.21868,1.21868,1.21868,1.21868,66.6369,3
1584351360,1.21786,1.21788,1.21759,1.21759,90.986,4
1584355080,1.18998,1.18998,1.18635,1.18635,2.5E+3,10
1584355200,1.21978,1.21979,1.21975,1.21976,635.2516626,4
1584355380,1.22066,1.22067,1.22066,1.22067,235.26382,2
1584355740,1.22002,1.22002,1.22002,1.22002,235.38916,1
1584355980,1.2183,1.21831,1.2183,1.21831,463.44495,2
1584356520,1.21808,1.22267,1.21808,1.22267,346.764,4
1584357000,1.1943,1.1943,1.18527,1.18527,2.44E+3,13
1584359280,1.22056,1.22347,1.22056,1.22347,444,13
1584360600,1.2244,1.23576,1.2244,1.23576,38382.0150714,86
1584360660,1.23056,1.23056,1.22959,1.22959,2073.8013,10
1584360720,1.22863,1.22863,1.22731,1.22731,8700.5245,26
1584360780,1.23023,1.23023,1.23023,1.23023,129.9929,2
1584360840,1.22764,1.22764,1.22698,1.22698,1355.5993,6
1584360900,1.22615,1.22615,1.22615,1.22615,203.214,1
1584360960,1.22542,1.22542,1.22542,1.22542,250.162,1
1584361200,1.21583,1.21583,1.21485,1.21485,263.6356,4
1584361260,1.21485,1.24091,1.20426,1.24091,795.944,18
1584361380,1.22543,1.22543,1.22543,1.22543,18.8908,1
1584361800,1.21456,1.21456,1.21456,1.21456,204.01,1
1584362400,1.21127,1.21127,1.21126,1.21126,248.05,4
1584362580,1.22281,1.22747,1.22281,1.2251,6037.70920387,31
1584362760,1.2241,1.2241,1.2241,1.2241,220.7299,1
1584362820,1.22456,1.22456,1.22412,1.22412,2753.0111,12
1584362880,1.21924,1.22229,1.21924,1.22229,317.7791,3
1584363540,1.21084,1.21084,1.21084,1.21084,103.167,1
1584363660,1.2109,1.2109,1.2109,1.2109,206.4682,1
1584363720,1.22085,1.22164,1.22085,1.22164,456.4035,2
1584363780,1.22177,1.22177,1.22177,1.22177,382.138,2
1584363900,1.22098,1.22098,1.22084,1.22084,248.6662,2
1584364260,1.21746,1.21746,1.21746,1.21746,96.3024,1
1584364680,1.21326,1.21326,1.21326,1.21326,34.1,3
1584364860,1.21239,1.21239,1.21239,1.21239,5E+1,1
1584365520,1.20896,1.20896,1.20882,1.20882,247.0594,2
1584366420,1.21757,1.21757,1.21757,1.21757,126.2687,1
1584366840,1.2204,1.2204,1.2204,1.2204,235.3157,1
1584367380,1.20992,1.20992,1.20808,1.20808,296,8
1584368040,1.21712,1.21754,1.21712,1.21754,463.89471,2
1584368640,1.21837,1.21837,1.21837,1.21837,37,1
1584369060,1.21942,1.22028,1.21942,1.22028,187.971,6
1584370620,1.22011,1.22011,1.22011,1.22011,235.3718,1
1584371520,1.22272,1.22523,1.22272,1.22523,521.9174,14
1584372120,1.22629,1.22631,1.22629,1.22631,74,2
1584373140,1.22723,1.26646,1.22651,1.22651,10033.8523,45
1584373380,1.22562,1.22562,1.22562,1.22562,294.9315,1
1584373560,1.22524,1.22524,1.22524,1.22524,171.9748,1
1584375060,1.22369,1.22369,1.22369,1.22369,234.6832,1
1584375180,1.22345,1.22345,1.22345,1.22345,234.72923,1
1584375960,1.22322,1.22411,1.22322,1.22411,4530.2176207,12
1584376260,1.22595,1.22595,1.22595,1.22595,236.3167,1
1584376920,1.22241,1.22242,1.22212,1.22213,1819.759,4
1584377040,1.22204,1.22205,1.22204,1.22205,909.7013,2
1584377100,1.22156,1.22157,1.22156,1.22157,909.5759,2
1584377460,1.22095,1.22096,1.21766,1.22073,2035.83307,6
1584377760,1.21766,1.21936,1.21043,1.21921,11603.92336632,11
1584377820,1.2192,1.21971,1.2192,1.21971,2258.58906632,6
1584378000,1.21628,1.21628,1.21628,1.21628,204.9667,1
1584378120,1.21904,1.21916,1.21904,1.21916,1823.9003,2
1584378240,1.21555,1.21555,1.21555,1.21555,205.0592,1
1584378360,1.21513,1.21513,1.21513,1.21513,26.7865,1
1584378480,1.21681,1.21681,1.21681,1.21681,205.6123,1
1584378600,1.21731,1.21731,1.21731,1.21731,205.4552,1
1584378720,1.21784,1.21784,1.21784,1.21784,205.3708,1
1584378840,1.22036,1.22036,1.22022,1.22022,1821.97,2
1584378900,1.21998,1.21998,1.21998,1.21998,910.985,1
1584379380,1.21494,1.21494,1.21494,1.21494,205.2107,1
1584384360,1.21554,1.21554,1.21553,1.21553,1E+3,2
1584384780,1.21894,1.23,1.21894,1.21895,23936.524,43
1584384960,1.21896,1.21896,1.21886,1.21886,2E+3,2
1584385200,1.21937,1.21937,1.21937,1.21937,176.5312,1
1584385920,1.21993,1.21993,1.21993,1.21993,205.0239,1
1584386160,1.21941,1.21941,1.21941,1.21941,204.9297,1
1584386280,1.21999,1.21999,1.21999,1.21999,204.923,1
1584386400,1.21959,1.21959,1.21959,1.21959,204.9197,1
1584387060,1.21946,1.21946,1.21946,1.21946,92.7471,1
1584387180,1.21964,1.21964,1.21964,1.21964,274.5563,2
1584387240,1.22049,1.22049,1.22049,1.22049,47.7117,1
1584387300,1.22049,1.22049,1.22049,1.22049,204.8357,1
1584387360,1.22026,1.22026,1.22026,1.22026,230.0497,1
1584387420,1.22023,1.22023,1.21989,1.21989,2697.6809,7
1584387840,1.22356,1.22356,1.22356,1.22356,929.1235,7
1584387900,1.22375,1.22375,1.22375,1.22375,538.9941,3
1584388020,1.22105,1.22105,1.22105,1.22105,204.2901,1
1584388140,1.21997,1.21997,1.21997,1.21997,204.7419,1
1584388200,1.22047,1.22047,1.22047,1.22047,117.4229,1
1584388260,1.22022,1.22022,1.22022,1.22022,204.8392,1
1584388800,1.21988,1.21988,1.21988,1.21988,443.837,2
1584388860,1.21876,1.21876,1.21876,1.21876,1419.3784,2
1584388980,1.22166,1.22166,1.22166,1.22166,732.352,1
1584389160,1.2182,1.2182,1.2182,1.2182,90.0099,1
1584389760,1.21855,1.21855,1.21855,1.21855,228.5249,1
1584389940,1.21809,1.21809,1.21809,1.21809,234.6911,1
1584390660,1.22145,1.22145,1.22145,1.22145,180.5203,1
1584391620,1.21712,1.21712,1.21712,1.21712,557.2366,3
1584391980,1.2203,1.2203,1.2203,1.2203,235.3775,1
1584392640,1.21963,1.21963,1.21963,1.21963,1E+3,1
1584392880,1.2194,1.22064,1.18955,1.22064,21822.80685088,49
1584392940,1.22063,1.22064,1.22063,1.22063,1152.09367626,3
1584393360,1.22048,1.22063,1.22012,1.22012,3644.68375,4
1584397800,1.21832,1.21832,1.21832,1.21832,229.5593,1
1584400260,1.22376,1.22376,1.22376,1.22376,241.0331,1
1584400740,1.21875,1.21875,1.21875,1.21875,238.0334,1
1584401400,1.22164,1.22169,1.22164,1.22169,241.0332,2
1584403200,1.22176,1.22176,1.218,1.218,730.9437,4
1584405120,1.22034,1.22034,1.22034,1.22034,241.0331,1
1584405240,1.21949,1.21949,1.21949,1.21949,911.10155,1
1584406860,1.21961,1.21961,1.21961,1.21961,241.0487,1
1584407220,1.2209,1.2209,1.2209,1.2209,130.3302,1
1584407400,1.21602,1.21602,1.21602,1.21602,262.9605,2
1584407580,1.21602,1.21602,1.21602,1.21602,198.05,3
1584407760,1.2209,1.2209,1.2209,1.2209,12.7325,1
1584407940,1.21966,1.21966,1.21966,1.21966,60.3259,1
1584408000,1.22044,1.22044,1.22044,1.22044,158.1282,1
1584408060,1.22044,1.22044,1.22044,1.22044,243.9152,1
1584408300,1.22027,1.22159,1.22027,1.22159,2281.3974,12
1584408360,1.22223,1.22251,1.22223,1.22251,1828.9927,4
1584408720,1.22271,1.22271,1.22271,1.22271,132.0539,1
1584410280,1.22246,1.22246,1.22246,1.22246,229.0279,1
1584414300,1.21806,1.21806,1.21806,1.21806,104.1718,1
1584426660,1.22116,1.22116,1.22116,1.22116,38.42990792,1
1584428700,1.2197,1.2197,1.2197,1.2197,203.5019,1
1584430020,1.21624,1.21624,1.21622,1.21622,366.1823,2
1584430440,1.21982,1.21982,1.21982,1.21982,2958.6647,8
1584431160,1.21921,1.21936,1.21921,1.21936,136.1038,2
1584431340,1.21916,1.21916,1.21916,1.21916,20.8095,1
1584431700,1.21579,1.21579,1.21579,1.21579,49.1163,1
1584431880,1.21422,1.21699,1.21396,1.21699,538.21231,4
1584433980,1.21343,1.21343,1.21342,1.21342,109.4469,2
1584436500,1.21222,1.21222,1.21222,1.21222,259.421,1
1584436680,1.21218,1.21218,1.21218,1.21218,99.1,3
1584436860,1.21182,1.21182,1.21182,1.21182,108.8472,2
1584437520,1.21002,1.21002,1.21002,1.21002,3468.7645,12
1584438420,1.21149,1.21151,1.21002,1.21002,906.1586,5
1584440160,1.20702,1.20702,1.20702,1.20702,257.5901,1
1584441120,1.2051,1.2051,1.20466,1.20466,1495,3
1584442260,1.20425,1.20425,1.20373,1.20373,164.6004,3
1584443760,1.20321,1.20321,1.20243,1.20243,242.7922,4
1584444720,1.20275,1.20275,1.20275,1.20275,195,1
1584444840,1.20186,1.20186,1.20186,1.20186,254.6119,1
1584448200,1.20456,1.20456,1.2043,1.2043,1.5E+2,2
1584449760,1.19969,1.19969,1.19969,1.19969,4464.4101,10
1584449820,1.19784,1.19784,1.19784,1.19784,527.2636,3
1584449880,1.19784,1.20142,1.19762,1.20142,658.01598791,5
1584452340,1.19871,1.19871,1.19871,1.19871,1744.5213,16
1584452520,1.2011,1.20111,1.20069,1.2007,3117.30704366,8
1584452580,1.20007,1.20007,1.19954,1.1996,2088.36886028,3
1584452640,1.1999,1.1999,1.19956,1.19956,2356.17296028,6
1584452700,1.19939,1.1994,1.19939,1.1994,910.2823801,2
1584453720,1.19418,1.19503,1.19418,1.19503,468.97686,3
1584454560,1.19367,1.1975,1.188,1.1975,716.330439,8
1584454620,1.19817,1.19818,1.19817,1.19818,387.64397,2
1584455700,1.19649,1.19931,1.19649,1.19931,951.11811,3
1584455940,1.19836,1.19837,1.19836,1.19837,907.8408204,2
1584456360,1.19551,1.19551,1.19551,1.19551,864.3528,5
1584458100,1.19533,1.19541,1.19533,1.19541,405.9426,2
1584459480,1.19654,1.19696,1.19628,1.19629,3641.8007,8
1584459540,1.19665,1.1973,1.19665,1.1973,5463.22854,12
1584459600,1.19715,1.19797,1.19714,1.19797,3643.24154,8
1584459660,1.19741,1.19742,1.19741,1.19742,911.08268,2
1584460560,1.19617,1.19618,1.19617,1.19618,912.60813,2
1584460620,1.19575,1.19589,1.19556,1.19557,2737.82439,6
1584463740,1.20011,1.20032,1.20011,1.20032,1178.93705,4
1584464280,1.20007,1.20008,1.20007,1.20008,909.93238,2
1584465000,1.19703,1.20144,1.19703,1.20144,537.3573,3
1584465060,1.2011,1.20111,1.2011,1.20111,910.15902,2
1584465660,1.20298,1.20299,1.20298,1.20299,907.88545216,2
1584466860,1.19989,1.19989,1.19989,1.19989,223.1471,1
1584466920,1.20327,1.20327,1.20327,1.20327,119.33293,1
1584466980,1.2033,1.20331,1.2033,1.20331,907.81247,2
1584467520,1.202,1.202,1.202,1.202,330.4262,1
1584470520,1.20048,1.2041,1.20048,1.2041,161.74537,2
1584470580,1.20442,1.20442,1.20442,1.20442,117.4294,1
1584470700,1.20426,1.20427,1.20395,1.20396,1816.96692,4
1584470760,1.20395,1.20395,1.20394,1.20394,234.8588,2
1584471120,1.19837,1.20271,1.19835,1.20271,1345.02269,8
1584471180,1.20227,1.20228,1.19809,1.19809,493.7791,4
1584472740,1.19526,1.19526,1.1951,1.1951,498.05,4
1584478560,1.19631,1.19631,1.19631,1.19631,98,2
1584479040,1.19944,1.19944,1.19944,1.19944,46.7039,1
1584479160,1.19979,1.19979,1.19979,1.19979,147.506,2
1584479280,1.19991,1.19991,1.1996,1.1996,369.8758,4
1584479940,1.19993,1.19993,1.19993,1.19993,15.9557,1
1584480000,1.2001,1.2001,1.19977,1.19977,626.54965,6
1584483180,1.19819,1.19819,1.19819,1.19819,54.0618,1
1584483300,1.19851,1.19851,1.19851,1.19851,50.5009,1
1584483900,1.19784,1.19784,1.19784,1.19784,208.5923,1
1584484080,1.19764,1.19764,1.19764,1.19764,43.85559,1
1584484200,1.19757,1.19757,1.19757,1.19757,43.2802,1
1584484260,1.19764,1.19764,1.19764,1.19764,0.00001,1
1584484320,1.19769,1.19769,1.19769,1.19769,42.71836,1
1584484620,1.19769,1.19769,1.19769,1.19769,0.00004,1
1584484680,1.19772,1.19772,1.19772,1.19772,41.0422,2
1584484800,1.19787,1.19787,1.19786,1.19786,208.6968,2
1584485040,1.1983,1.1983,1.1983,1.1983,208.6584,1
1584485100,1.2005,1.20051,1.20046,1.20046,1160.97394,3
1584485160,1.20043,1.20043,1.20037,1.20039,499.8302,3
1584485280,1.19602,1.19602,1.19602,1.19602,22.2656,1
1584486000,1.1966,1.19809,1.19658,1.19809,5049.72217,13
1584486060,1.19824,1.19865,1.19824,1.19865,4560.7682644,10
1584486300,1.20039,1.2004,1.20039,1.2004,910.82339329,2
1584486360,1.19959,1.19982,1.19959,1.19982,1821.61274663,3
1584489600,1.20177,1.20178,1.20177,1.20178,908.73894,2
1584490440,1.2,1.2,1.2,1.2,2726.18004,3
1584490500,1.2,1.2,1.2,1.2,1271.86988,4
1584491160,1.20197,1.20197,1.20197,1.20197,35.82124547,1
1584511560,1.1992,1.1992,1.1992,1.1992,118.7673,1
1584516420,1.19203,1.19203,1.18691,1.18691,1E+3,10
1584520560,1.18822,1.18822,1.18341,1.18341,4E+2,3
1584522720,1.19161,1.19233,1.1916,1.1922,4568.76599,10
1584522780,1.1919,1.19236,1.19189,1.19236,3654.98689,8
1584522840,1.19233,1.19283,1.18849,1.18849,1925.6184,7
1584523140,1.19233,1.19236,1.19233,1.19236,1173.00573,2
1584523200,1.19209,1.1921,1.19209,1.1921,379.02818,2
1584524520,1.19327,1.1933,1.19301,1.19301,2089.44006,5
1584524640,1.1943,1.19431,1.19427,1.19428,2087.8890249,5
1584524880,1.194,1.19401,1.194,1.19401,914.541111,2
1584525240,1.19224,1.19224,1.19224,1.19224,914.61533,1
1584526140,1.1903,1.1903,1.1903,1.1903,507.2601,2
1584526920,1.19448,1.19458,1.19448,1.19458,915.39283,2
1584526980,1.19467,1.19468,1.19467,1.19468,915.09382,2
1584527040,1.19449,1.1945,1.19449,1.1945,915.09382,2
1584527160,1.19345,1.19361,1.19345,1.19354,1553.62263,5
1584527220,1.19186,1.19187,1.19186,1.19187,916.83873,2
1584527280,1.19148,1.19175,1.19148,1.19169,2092.25686,4
1584527340,1.19194,1.19195,1.19194,1.19195,916.48495,2
1584528060,1.18802,1.18802,1.18802,1.18802,120.8627,1
1584528420,1.19015,1.19016,1.1901,1.1901,1175.08881,3
1584528480,1.19046,1.19047,1.19043,1.19043,1175.2534,3
1584528540,1.19032,1.19032,1.18953,1.18968,1955.99943,5
1584528600,1.18956,1.18956,1.18956,1.18956,917.68411,1
1584529020,1.1888,1.18881,1.1888,1.18881,917.46824,2
1584529200,1.18907,1.18944,1.18907,1.18944,917.24794,2
1584529260,1.18943,1.19036,1.18943,1.19036,5503.302,12
1584529320,1.19009,1.19024,1.18991,1.18992,2751.78666,5
1584529500,1.18967,1.18968,1.18967,1.18968,916.90048,2
1584529620,1.18883,1.18884,1.18883,1.18884,917.72555,2
1584529680,1.18871,1.18872,1.1886,1.18861,1835.4511,4
1584530100,1.1859,1.18617,1.18569,1.1857,2094.76654,4
1584530160,1.1855,1.1855,1.1855,1.1855,918.09357,1
1584532080,1.17977,1.17977,1.17977,1.17977,69.3367,1
1584533880,1.18127,1.18127,1.18127,1.18127,63.1253,1
1584537720,1.17314,1.17314,1.17247,1.17247,1E+3,2
1584538140,1.17816,1.17848,1.17816,1.17848,765.83904671,5
1584538320,1.17739,1.1774,1.17739,1.1774,922.95259,2
1584538380,1.17757,1.18075,1.17757,1.17844,2278.36449,9
1584538440,1.17844,1.17872,1.1751,1.1751,1097.31157,3
1584538560,1.17855,1.17862,1.17434,1.17445,2548.62518,7
1584538680,1.17744,1.17745,1.17729,1.1773,1844.36038,4
1584538740,1.1769,1.1769,1.1769,1.1769,298.6187,1
1584538800,1.1769,1.1769,1.17631,1.17632,2143.48588,5
1584538860,1.17598,1.17599,1.17598,1.17599,922.43359,2
1584539640,1.16999,1.16999,1.16999,1.16999,251.8959,1
1584540300,1.17477,1.17477,1.17477,1.17477,685.4888,1
1584540780,1.1785,1.1785,1.17789,1.17789,2361.84612175,9
1584543840,1.16997,1.16997,1.16762,1.16762,4996.2315,3
1584545040,1.17414,1.17533,1.17414,1.17533,473.41041781,3
1584548100,1.16979,1.16979,1.16978,1.16978,550.5449,4
1584549360,1.16496,1.16496,1.16346,1.16346,1E+3,8
1584550020,1.16162,1.16162,1.1616,1.16161,680.5028,7
1584550380,1.1584,1.1584,1.1584,1.1584,25.35413,1
1584552240,1.14961,1.158,1.14961,1.15045,956.2835801,4
1584554280,1.1551,1.1551,1.1551,1.1551,44.5988,1
1584554460,1.15764,1.15764,1.15612,1.15705,2312.25534,4
1584554520,1.1574,1.15785,1.1574,1.15785,1178.00766,3
1584554940,1.1481,1.15122,1.128,1.15122,1735.70275,5
1584555000,1.14927,1.14996,1.14927,1.14934,374.73727,3
1584555060,1.15053,1.15054,1.15053,1.15054,220.28814,2
1584555240,1.15079,1.15079,1.15079,1.15079,124.77493,1
